 #mass            theta           
   0.00000030000   0.01000000000
  #Global X        distance        pnn             pmn             pnm             pmm             
   1.518048E+000   6.024000E-003   1.305544E-009   1.392492E-007   1.392492E-007   3.419709E-005
   1.530144E+000   6.048000E-003   1.304972E-009   1.391881E-007   1.391881E-007   3.418210E-005
   1.542288E+000   6.072000E-003   1.304400E-009   1.391271E-007   1.391271E-007   3.416710E-005
   1.554480E+000   6.096000E-003   1.303827E-009   1.390660E-007   1.390660E-007   3.415212E-005
   1.566720E+000   6.120000E-003   1.303256E-009   1.390050E-007   1.390050E-007   3.413714E-005
   1.579008E+000   6.144000E-003   1.302684E-009   1.389441E-007   1.389441E-007   3.412217E-005
   1.591344E+000   6.168000E-003   1.302113E-009   1.388831E-007   1.388831E-007   3.410721E-005
   1.603728E+000   6.192000E-003   1.301542E-009   1.388222E-007   1.388222E-007   3.409225E-005
   1.616160E+000   6.216000E-003   1.300971E-009   1.387614E-007   1.387614E-007   3.407730E-005
   1.628640E+000   6.240000E-003   1.300400E-009   1.387005E-007   1.387005E-007   3.406235E-005
   1.641168E+000   6.264000E-003   1.299830E-009   1.386397E-007   1.386397E-007   3.404741E-005
   1.653744E+000   6.288000E-003   1.299260E-009   1.385789E-007   1.385789E-007   3.403248E-005
   1.666368E+000   6.312000E-003   1.298690E-009   1.385181E-007   1.385181E-007   3.401755E-005
   1.679040E+000   6.336000E-003   1.298121E-009   1.384573E-007   1.384573E-007   3.400264E-005
   1.691760E+000   6.360000E-003   1.297551E-009   1.383966E-007   1.383966E-007   3.398772E-005
   1.704528E+000   6.384000E-003   1.296982E-009   1.383359E-007   1.383359E-007   3.397282E-005
   1.717344E+000   6.408000E-003   1.296413E-009   1.382753E-007   1.382753E-007   3.395792E-005
   1.730208E+000   6.432000E-003   1.295845E-009   1.382146E-007   1.382146E-007   3.394303E-005
   1.743120E+000   6.456000E-003   1.295277E-009   1.381540E-007   1.381540E-007   3.392814E-005
   1.756080E+000   6.480000E-003   1.294708E-009   1.380934E-007   1.380934E-007   3.391326E-005
   1.769088E+000   6.504000E-003   1.294141E-009   1.380328E-007   1.380328E-007   3.389839E-005
   1.782144E+000   6.528000E-003   1.293573E-009   1.379723E-007   1.379723E-007   3.388352E-005
   1.795248E+000   6.552000E-003   1.293006E-009   1.379118E-007   1.379118E-007   3.386866E-005
   1.808400E+000   6.576000E-003   1.292439E-009   1.378513E-007   1.378513E-007   3.385381E-005
   1.821600E+000   6.600000E-003   1.291872E-009   1.377909E-007   1.377909E-007   3.383896E-005
   1.834848E+000   6.624000E-003   1.291305E-009   1.377304E-007   1.377304E-007   3.382412E-005
   1.848144E+000   6.648000E-003   1.290739E-009   1.376700E-007   1.376700E-007   3.380928E-005
   1.861488E+000   6.672000E-003   1.290173E-009   1.376096E-007   1.376096E-007   3.379446E-005
   1.874880E+000   6.696000E-003   1.289607E-009   1.375493E-007   1.375493E-007   3.377963E-005
